Time [s];Velocity [km/h];Elevation [m];Throttle [%];Motor Torque [Nm];Longitudinal Acceleration [m/s^2];Regenerative Braking Signal ;Battery Voltage [V];Battery Current [A];Battery Temperature [°C];max. Battery Temperature [°C];SoC [%];displayed SoC [%];min. SoC [%];max. SoC [%);Heating Power CAN [kW];Requested Heating Power [W];AirCon Power [kW];Heater Signal;Ambient Temperature [°C];Requested Coolant Temperature [°C];Heat Exchanger Temperature [°C];Cabin Temperature Sensor [°C];
1369.9;0;597;0;0;-0.03;0;386.9;-2.71;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.08;
1370;0;597;0;0;-0.02;0;386.9;-2.86;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.1;
1370.1;0;597;0;0;-0.01;0;386.9;-2.9;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.12;
1370.2;0;597;0;0;-0.01;0;386.9;-2.9;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.13;
1370.3;0;597;0;0;-0.01;0;386.9;-2.82;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.15;
1370.4;0;597;0;0;-0.03;0;386.9;-2.72;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.17;
1370.5;0;597;0;0;-0.02;0;386.9;-2.7;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.17;
1370.6;0;597;0;0;-0.01;0;386.9;-2.7;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.17;
1370.7;0;597;0;0;0;0;386.9;-2.78;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.17;
1370.8;0;597;0;0;-0.02;0;386.9;-2.88;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.17;
1370.9;0;597;0;0;-0.02;0;386.9;-2.86;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.17;
1371;0;597;0;0;-0.01;0;386.9;-2.81;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.17;
1371.1;0;597;0;0;0.02;0;386.9;-2.8;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.17;
1371.2;0;597;0;0;-0.02;0;386.9;-2.8;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.17;
1371.3;0;597;0;0;-0.02;0;386.9;-2.8;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.17;
1371.4;0;597;0;0;-0.03;0;386.9;-2.8;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.17;
1371.5;0;597;0;0;0;0;386.9;-2.8;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.16;
1371.6;0;597;0;0;0.01;0;386.9;-2.8;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.15;
1371.7;0;597;0;0;-0.02;0;386.9;-2.8;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.13;
1371.8;0;597;0;0;-0.03;0;386.9;-2.8;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.11;
1371.9;0;597;0;0;0.02;0;386.9;-2.8;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.1;
1372;0;597;0;0;0.01;0;386.9;-2.8;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.08;
1372.1;0;597;0;0;-0.01;0;386.9;-2.8;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.06;
1372.2;0;597;0;0;-0.03;0;386.9;-2.8;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.05;
1372.3;0;597;0;0;-0.02;0;386.9;-2.76;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.03;
1372.4;0;597;0;0;0;0;386.9;-2.71;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.01;
1372.5;0;597;0;0;-0.01;0;386.9;-2.78;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.02;
1372.6;0;597;0;0;0.05;0;386.9;-2.88;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.03;
1372.7;0;597;0;0;0.02;0;386.9;-2.86;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.05;
1372.8;0;597;0;0;0.01;0;386.9;-2.81;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.07;
1372.9;0;597;0;0;0.01;0;386.9;-2.76;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.08;
1373;0;597;0;0;-0.01;0;386.9;-2.71;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.1;
1373.1;0;597;0;0;0;0;386.9;-2.74;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.12;
1373.2;0;597;0;0;-0.02;0;386.9;-2.79;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.13;
1373.3;0;597;0;0;0.02;0;386.9;-2.84;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.15;
1373.4;0;597;0;0;0;0;386.9;-2.89;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.17;
1373.5;0;597;0;0;0;0;386.9;-2.86;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.17;
1373.6;0;597;0;0;0.01;0;386.9;-2.81;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.17;
1373.7;0;597;0;0;0.02;0;386.9;-2.88;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.17;
1373.8;0;597;0;0;-0.02;0;386.9;-2.98;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.17;
1373.9;0;597;0;0;0;0;386.9;-2.96;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.17;
1374;0;597;0;0;-0.01;0;386.9;-2.91;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.17;
1374.1;0;597;0;0;-0.03;0;386.9;-2.82;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.17;
1374.2;0;597;0;0;-0.02;0;386.9;-2.72;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.17;
1374.3;0;597;0;0;-0.01;0;386.9;-2.74;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.17;
1374.4;0;597;0;0;0;0;386.9;-2.79;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.17;
1374.5;0;597;0;0;-0.02;0;386.9;-2.8;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.16;
1374.6;0;597;0;0;0;0;386.9;-2.8;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.15;
1374.7;0;597;0;0;-0.02;0;386.9;-2.76;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.13;
1374.8;0;597;0;0;-0.02;0;386.9;-2.71;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.11;
1374.9;0;597;0;0;-0.03;0;386.9;-2.74;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.1;
1375;0;597;0;0;0;0;386.9;-2.79;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.08;
1375.1;0;597;0;0;0.01;0;386.9;-2.84;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.06;
1375.2;0;597;0;0;-0.02;0;386.9;-2.89;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.05;
1375.3;0;597;0;0;-0.02;0;386.9;-2.86;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.03;
1375.4;0;597;0;0;0.02;0;386.9;-2.81;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.01;
1375.5;0;597;0;0;0.03;0;386.9;-2.8;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.01;
1375.6;0;597;0;0;0.01;0;386.9;-2.8;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.01;
1375.7;0;597;0;0;-0.02;0;386.9;-2.84;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.01;
1375.8;0;597;0;0;-0.02;0;386.9;-2.89;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.01;
1375.9;0;597;0;0;-0.01;0;386.9;-2.82;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.01;
1376;0;597;0;0;0;0;386.9;-2.72;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.01;
1376.1;0;597;0;0;0.01;0;386.9;-2.74;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.01;
1376.2;0;597;0;0;-0.02;0;386.9;-2.79;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.01;
1376.3;0;597;0;0;0.03;0;386.9;-2.84;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.01;
1376.4;0;597;0;0;-0.01;0;386.9;-2.89;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.01;
1376.5;0;597;0;0;-0.02;0;386.9;-2.86;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.01;
1376.6;0;597;0;0;0.02;0;386.9;-2.81;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.01;
1376.7;0;597;0;0;-0.02;0;386.9;-2.8;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.01;
1376.8;0;597;0;0;-0.03;0;386.9;-2.8;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.01;
1376.9;0;597;0;0;-0.03;0;386.9;-2.84;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.01;
1377;0;597;0;0;-0.03;0;386.9;-2.89;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.01;
1377.1;0;597;0;0;0;0;386.9;-2.9;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.01;
1377.2;0;597;0;0;-0.02;0;386.9;-2.9;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.01;
1377.3;0;597;0;0;-0.02;0;386.9;-2.86;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.01;
1377.4;0;597;0;0;-0.03;0;386.9;-2.81;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.01;
1377.5;0;597;0;0;-0.03;0;386.9;-2.8;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.01;
1377.6;0;597;0;0;-0.02;0;386.9;-2.8;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.01;
1377.7;0;597;0;0;-0.01;0;386.9;-2.84;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.01;
1377.8;0;597;0;0;-0.01;0;386.9;-2.89;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.01;
1377.9;0;597;0;0;-0.01;0;386.9;-2.82;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.01;
1378;0;597;0;0;0.04;0;386.9;-2.72;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.01;
1378.1;0;597;0;0;0;0;386.9;-2.74;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.01;
1378.2;0;597;0;0;-0.04;0;386.9;-2.79;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.01;
1378.3;0;597;0;0;0;0;386.9;-2.72;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.01;
1378.4;0;597;0;0;0.02;0;386.9;-2.62;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.01;
1378.5;0;597;0;0;-0.02;0;386.9;-2.64;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.01;
1378.6;0;597;0;0;-0.03;0;386.9;-2.69;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.01;
1378.7;0;597;0;0;0;0;386.9;-2.66;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.01;
1378.8;0;597;0;0;-0.01;0;386.9;-2.61;27;28;75.7;87;8;90;0;0;0.64;1;29;85;5;29.01;
1378.9;0;597;0;0;0;0;386.9;-2.6;27;28;75.7;87;8;90;0;0;0.63;1;29;85;5;29.01;
1379;0;597;0;0;0.02;0;386.9;-2.6;27;28;75.7;87;8;90;0;0;0.61;1;29;85;5;29.01;
1379.1;0;597;0;0;0;0;386.9;-2.56;27;28;75.7;87;8;90;0;0;0.6;1;29;85;5;29.01;
1379.2;0;597;0;0;-0.01;0;386.9;-2.51;27;28;75.7;87;8;90;0;0;0.6;1;29;85;5;29.01;
1379.3;0;597;0;0;0;0;386.9;-2.5;27;28;75.7;87;8;90;0;0;0.6;1;29;85;5;29.01;
1379.4;0;597;0;0;-0.01;0;386.9;-2.5;27;28;75.7;87;8;90;0;0;0.6;1;29;85;5;29.01;
1379.5;0;597;0;0;-0.01;0;386.9;-2.5;27;28;75.7;87;8;90;0;0;0.6;1;29;85;5;29.01;
1379.6;0;597;0;0;0;0;386.9;-2.5;27;28;75.7;87;8;90;0;0;0.6;1;29;85;5;29.01;
1379.7;0;597;0;0;0.01;0;386.9;-2.54;27;28;75.7;87;8;90;0;0;0.6;1;29;85;5;29.01;
1379.8;0;597;0;0;-0.02;0;386.9;-2.59;27;28;75.7;87;8;90;0;0;0.6;1;29;85;5;29.01;
1379.9;0;597;0;0;-0.02;0;386.9;-2.56;27;28;75.7;87;8;90;0;0;0.56;1;29;85;5;29.01;
1380;0;597;0;0;-0.01;0;386.9;-2.51;27;28;75.7;87;8;90;0;0;0.56;1;29;85;5;29.01;
1380.1;0;597;0;0;0.02;0;386.9;-2.54;27;28;75.7;87;8;90;0;0;0.56;1;29;85;5;29.01;
1380.2;0;597;0;0;0.01;0;386.9;-2.59;27;28;75.7;87;8;90;0;0;0.56;1;29;85;5;29.01;
1380.3;0;597;0;0;0.01;0;386.9;-2.6;27;28;75.7;87;8;90;0;0;0.56;1;29;85;5;29.01;
1380.4;0;597;0;0;0.04;0;386.9;-2.6;27;28;75.7;87;8;90;0;0;0.56;1;29;85;5;29.01;
1380.5;0;597;0;0;0.02;0;386.9;-2.52;27;28;75.7;87;8;90;0;0;0.56;1;29;85;5;29.01;
1380.6;0;597;0;0;-0.02;0;386.9;-2.42;27;28;75.7;87;8;90;0;0;0.56;1;29;85;5;29.01;
1380.7;0;597;0;0;0.02;0;386.9;-2.44;27;28;75.7;87;8;90;0;0;0.56;1;29;85;5;29.01;
1380.8;0;597;0;0;-0.02;0;386.9;-2.49;27;28;75.7;87;8;90;0;0;0.56;1;29;85;5;29.01;
1380.9;0;597;0;0;-0.03;0;386.9;-2.5;27;28;75.7;87;8;90;0;0;0.55;1;29;85;5;29.01;
1381;0;597;0;0;0.02;0;386.9;-2.5;27;28;75.7;87;8;90;0;0;0.55;1;29;85;5;29.01;
1381.1;0;597;0;0;-0.02;0;386.9;-2.46;27;28;75.7;87;8;90;0;0;0.55;1;29;85;5;29.01;
1381.2;0;597;0;0;-0.03;0;386.9;-2.41;27;28;75.7;87;8;90;0;0;0.55;1;29;85;5;29.01;
1381.3;0;597;0;0;-0.03;0;386.9;-2.4;27;28;75.7;87;8;90;0;0;0.55;1;29;85;5;29.01;
1381.4;0;597;0;0;-0.02;0;386.9;-2.4;27;28;75.7;87;8;90;0;0;0.55;1;29;85;5;29.01;
1381.5;0;597;0;0;0.02;0;386.9;-2.44;27;28;75.7;87;8;90;0;0;0.55;1;29;85;5;29.01;
1381.6;0;597;0;0;0.03;0;386.9;-2.49;27;28;75.7;87;8;90;0;0;0.55;1;29;85;5;29.01;
1381.7;0;597;0;0;-0.02;0;386.9;-2.5;27;28;75.7;87;8;90;0;0;0.55;1;29;85;5;29.01;
1381.8;0;597;0;0;-0.02;0;386.9;-2.5;27;28;75.7;87;8;90;0;0;0.54;1;29;85;5;29.01;
1381.9;0;597;0;0;-0.03;0;386.9;-2.46;27;28;75.7;87;8;90;0;0;0.54;1;29;85;5;29.01;
1382;0;597;0;0;-0.03;0;386.9;-2.41;27;28;75.7;87;8;90;0;0;0.54;1;29;85;5;29.01;
1382.1;0;597;0;0;0;0;386.9;-2.44;27;28;75.7;87;8;90;0;0;0.54;1;29;85;5;29.01;
1382.2;0;597;0;0;-0.01;0;386.9;-2.49;27;28;75.7;87;8;90;0;0;0.54;1;29;85;5;29.01;
1382.3;0;597;0;0;-0.01;0;386.9;-2.5;27;28;75.7;87;8;90;0;0;0.54;1;29;85;5;29.01;
1382.4;0;597;0;0;0.02;0;386.9;-2.5;27;28;75.7;87;8;90;0;0;0.54;1;29;85;5;29.01;
1382.5;0;597;0;0;-0.02;0;386.9;-2.46;27;28;75.7;87;8;90;0;0;0.54;1;29;85;5;29.01;
1382.6;0;597;0;0;0;0;386.9;-2.41;27;28;75.7;87;8;90;0;0;0.53;1;29;85;5;29.01;
1382.7;0;597;0;0;-0.01;0;386.9;-2.44;27;28;75.7;87;8;90;0;0;0.53;1;29;85;5;29.01;
1382.8;0;597;0;0;0;0;386.9;-2.49;27;28;75.7;87;8;90;0;0;0.53;1;29;85;5;29.01;
1382.9;0;597;0;0;0.01;0;386.9;-2.5;27;28;75.7;87;8;90;0;0;0.53;1;29;85;5;29.01;
1383;0;597;0;0;-0.02;0;386.9;-2.5;27;28;75.7;87;8;90;0;0;0.53;1;29;85;5;29.01;
1383.1;0;597;0;0;-0.03;0;386.9;-2.5;27;28;75.7;87;8;90;0;0;0.53;1;29;85;5;29.01;
1383.2;0;597;0;0;-0.02;0;386.9;-2.5;27;28;75.7;87;8;90;0;0;0.53;1;29;85;5;29.01;
1383.3;0;597;0;0;-0.01;0;386.9;-2.54;27;28;75.7;87;8;90;0;0;0.53;1;29;85;5;29.01;
1383.4;0;597;0;0;-0.01;0;386.9;-2.59;27;28;75.7;87;8;90;0;0;0.53;1;29;85;5;29.01;
1383.5;0;597;0;0;-0.03;0;386.9;-2.56;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.01;
1383.6;0;597;0;0;-0.02;0;386.9;-2.51;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.01;
1383.7;0;597;0;0;-0.03;0;386.9;-2.46;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.01;
1383.8;0;597;0;0;-0.03;0;386.9;-2.41;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.01;
1383.9;0;597;0;0;-0.03;0;386.9;-2.4;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.01;
1384;0;597;0;0;-0.03;0;386.9;-2.4;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.01;
1384.1;0;597;0;0;0.02;0;386.9;-2.44;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.01;
1384.2;0;597;0;0;0.03;0;386.9;-2.49;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.01;
1384.3;0;597;0;0;0;0;386.9;-2.46;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.01;
1384.4;0;597;0;0;-0.03;0;386.9;-2.41;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.01;
1384.5;0;597;0;0;0;0;386.9;-2.44;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.02;
1384.6;0;597;0;0;0.01;0;386.9;-2.49;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.03;
1384.7;0;597;0;0;-0.02;0;386.9;-2.54;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.05;
1384.8;0;597;0;0;0;0;386.9;-2.59;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.07;
1384.9;0;597;0;0;-0.02;0;386.9;-2.52;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.08;
1385;0;597;0;0;0.02;0;386.9;-2.42;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.1;
1385.1;0;597;0;0;-0.02;0;386.9;-2.4;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.12;
1385.2;0;597;0;0;0;0;386.9;-2.4;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.13;
1385.3;0;597;0;0;-0.02;0;386.9;-2.44;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.15;
1385.4;0;597;0;0;-0.03;0;386.9;-2.49;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1385.5;0;597;0;0;-0.03;0;386.9;-2.5;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1385.6;0;597;0;0;-0.02;0;386.9;-2.5;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1385.7;0;597;0;0;0.02;0;386.9;-2.46;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1385.8;0;597;0;0;0.04;0;386.9;-2.41;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1385.9;0;597;0;0;-0.01;0;386.9;-2.44;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1386;0;597;0;0;-0.02;0;386.9;-2.49;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1386.1;0;597;0;0;0;0;386.9;-2.5;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1386.2;0;597;0;0;-0.02;0;386.9;-2.5;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1386.3;0;597;0;0;0;0;386.9;-2.46;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1386.4;0;597;0;0;-0.01;0;386.9;-2.41;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1386.5;0;597;0;0;-0.03;0;386.9;-2.44;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1386.6;0;597;0;0;-0.03;0;386.9;-2.49;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1386.7;0;597;0;0;0.02;0;386.9;-2.46;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1386.8;0;597;0;0;0.01;0;386.9;-2.41;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1386.9;0;597;0;0;-0.02;0;386.9;-2.4;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1387;0;597;0;0;-0.02;0;386.9;-2.4;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1387.1;0;597;0;0;0.02;0;386.9;-2.44;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1387.2;0;597;0;0;-0.02;0;386.9;-2.49;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1387.3;0;597;0;0;0;0;386.9;-2.5;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1387.4;0;597;0;0;-0.01;0;386.9;-2.5;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1387.5;0;597;0;0;0.02;0;386.9;-2.46;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1387.6;0;597;0;0;0.01;0;386.9;-2.41;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1387.7;0;597;0;0;-0.02;0;386.9;-2.4;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1387.8;0;597;0;0;-0.03;0;386.9;-2.4;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1387.9;0;597;0;0;0;0;386.9;-2.44;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1388;0;597;0;0;0.01;0;386.9;-2.49;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1388.1;0;597;0;0;-0.02;0;386.9;-2.46;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1388.2;0;597;0;0;-0.03;0;386.9;-2.41;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1388.3;0;597;0;0;-0.05;0;386.9;-2.4;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1388.4;0;597;0;0;0;0;386.9;-2.4;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1388.5;0;597;0;0;-0.01;0;386.9;-2.44;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1388.6;0;597;0;0;-0.01;0;386.9;-2.49;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1388.7;0;597;0;0;-0.03;0;386.9;-2.46;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1388.8;0;597;0;0;0;0;386.9;-2.41;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1388.9;0;597;0;0;0.01;0;386.9;-2.4;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1389;0;597;0;0;0.01;0;386.9;-2.4;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1389.1;0;597;0;0;0.02;0;386.9;-2.44;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1389.2;0;597;0;0;0.01;0;386.9;-2.49;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1389.3;0;597;0;0;-0.02;0;386.9;-2.5;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1389.4;0;597;0;0;-0.03;0;386.9;-2.5;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1389.5;0;597;0;0;-0.03;0;386.9;-2.46;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1389.6;0;597;0;0;-0.02;0;386.9;-2.41;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1389.7;0;597;0;0;-0.03;0;386.9;-2.4;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1389.8;0;597;0;0;-0.03;0;386.9;-2.4;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1389.9;0;597;0;0;0.02;0;386.9;-2.4;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1390;0;597;0;0;0.03;0;386.9;-2.4;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1390.1;0;597;0;0;-0.02;0;386.9;-2.4;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1390.2;0;597;0;0;-0.02;0;386.9;-2.4;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1390.3;0;597;0;0;-0.01;0;386.9;-2.44;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1390.4;0;597;0;0;0;0;386.9;-2.49;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1390.5;0;597;0;0;0.01;0;386.9;-2.5;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1390.6;0;597;0;0;-0.02;0;386.9;-2.5;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1390.7;0;597;0;0;0;0;386.9;-2.46;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1390.8;0;597;0;0;0.01;0;386.9;-2.41;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1390.9;0;597;0;0;0.01;0;386.9;-2.4;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1391;0;597;0;0;-0.01;0;386.9;-2.4;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1391.1;0;597;0;0;-0.03;0;386.9;-2.4;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1391.2;0;597;0;0;-0.02;0;386.9;-2.4;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1391.3;0;597;0;0;-0.01;0;386.9;-2.36;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1391.4;0;597;0;0;-0.04;0;386.9;-2.31;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1391.5;0;597;0;0;-0.02;0;386.9;-2.34;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
1391.6;0;597;0;0;-0.01;0;386.9;-2.39;27;28;75.7;87;8;90;0;0;0.52;1;29;85;5;29.17;
